IDMAEEDO;TIDO;NUDO;ENDO;SUENDO;SUDO;FEEMDO;FEER;MODO;TIMODO;TIDEVE;TIDEVEFE;TIDEVEHO;PPPRNE;TAMOPPPR;VANELI;FEEMLI;KOFULIDO;LILG;PRCT;NULIDO;FEERLI;SULIDO;BOSULIDO;LUVTLIDO;KOPRCT;UD01PR;NOKOZO;IDMAEDDO;NUSEPR;CAPRCO1;CAPRAD1;CAPREX1;UD02PR;CAPRCO2;CAPRAD2;CAPREX2;OCDO;OBDO;NOKOEN;ZOEN;DIEN;COMUNA;TIPR;NOKOPR;PFPR;FMPR;RUPR;MRPR;STFI1;STFI2;PRRG;KOPRTE;ENDOFI;UBICACION;OBSERVA;
      516455.00000;"NVV";"0000425872";"76531654-5";"";"004";"22/09/2025";"02/10/2025";"$";"N";"";"02/10/2025";"";       16170.00000;           1.00000;       64680.00000;"22/09/2025";"CLC";"SI";0;"00010";"02/10/2025";"004";"006";"38";"PCA113POLCAO1";"GL";"";     1655541.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"";"PICARTE 2479 - VALDIVIA";"FERROSUR CHILE SPA";"";"AV. RAMON PICARTE 2479";"VALDIVIA";"FPN";"STAIN POLIDECOR CAOBA GL";"0002";"003";"01";"";         161.00000;         161.00000;0;"PCA113POLCAO1";"";"";"";
      516455.00000;"NVV";"0000425872";"76531654-5";"";"004";"22/09/2025";"02/10/2025";"$";"N";"";"02/10/2025";"";       14990.00000;           1.00000;       59960.00000;"22/09/2025";"CLC";"SI";0;"00011";"02/10/2025";"004";"006";"38";"PCA907NEGRO01";"GL";"";     1655542.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"";"PICARTE 2479 - VALDIVIA";"FERROSUR CHILE SPA";"";"AV. RAMON PICARTE 2479";"VALDIVIA";"FPN";"ZINC ACRYL NEGRO GL.";"0001";"003";"01";"";         112.00000;         112.00000;1;"PCA907NEGRO01";"";"";"";
      516688.00000;"NVV";"0000425892";"76547906-1";"";"004";"23/09/2025";"03/10/2025";"$";"N";"";"03/10/2025";"";       15990.00000;           1.00000;      831480.00000;"23/09/2025";"PSV";"SI";0;"00001";"03/10/2025";"004";"006";"37";"PCA108NEGR001";"GL";"";     1656294.00000;"";          52.00000;           0.00000;           0.00000;"GL";          52.00000;           0.00000;           0.00000;"";"ANTIFIL 0236 - TEMUCO";"SOCIEDAD COMERCIAL Y DISTRIBUIDORA HOPE LTDA.";"";"ANTIFIL 0236";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO NEGRO GL";"0002";"003";"01";"";         450.00000;         450.00000;1;"PCA108NEGR001";"";"";"";
      516688.00000;"NVV";"0000425892";"76547906-1";"";"004";"23/09/2025";"03/10/2025";"$";"N";"";"03/10/2025";"";       15990.00000;           1.00000;      127920.00000;"23/09/2025";"PSV";"SI";0;"00002";"03/10/2025";"004";"006";"37";"PCA108BLAN001";"GL";"";     1656295.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"";"ANTIFIL 0236 - TEMUCO";"SOCIEDAD COMERCIAL Y DISTRIBUIDORA HOPE LTDA.";"";"ANTIFIL 0236";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO BLANCO GL";"0002";"003";"01";"";         126.00000;         126.00000;1;"PCA108BLAN001";"";"";"";
      516688.00000;"NVV";"0000425892";"76547906-1";"";"004";"23/09/2025";"03/10/2025";"$";"N";"";"03/10/2025";"";        5800.00000;           1.00000;       69600.00000;"23/09/2025";"PSV";"SI";0;"00003";"03/10/2025";"004";"006";"37";"PCA108BLAN002";"GL";"";     1656296.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"";"ANTIFIL 0236 - TEMUCO";"SOCIEDAD COMERCIAL Y DISTRIBUIDORA HOPE LTDA.";"";"ANTIFIL 0236";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO BLANCO 1/4";"0002";"003";"01";"";          14.00000;          54.00000;0;"PCA108BLAN002";"";"";"";
      516637.00000;"NVV";"0000425889";"76565296-0";"";"004";"23/09/2025";"03/10/2025";"$";"N";"";"03/10/2025";"";       31000.00000;           1.00000;      310000.00000;"23/09/2025";"DCG";"SI";0;"00001";"03/10/2025";"004";"006";"37";"PCA921CASA056";"GL";"";     1656038.00000;"";          40.00000;           0.00000;           0.00000;"BD";          10.00000;           0.00000;           0.00000;"A5481";"RETIRA CLIENTE";"PINTURERIA DEL SUR LIMITADA";"";"SAN MARTIN NRO. 117 LOCAL 105";"TEMUCO";"FPN";"FIBROCOPPER CASA MAQUINA 4 GALONES";"0005";"003";"";"";          40.00000;          10.00000;0;"PCA921CASA056";"";"";"";
      516654.00000;"NVV";"0000425891";"76565296-0";"";"004";"23/09/2025";"03/10/2025";"$";"N";"";"03/10/2025";"";       17932.00000;           1.00000;      358640.00000;"23/09/2025";"DCG";"SI";0;"00002";"03/10/2025";"004";"006";"37";"PCA908BASIN06";"GL";"";     1656146.00000;"";          80.00000;           0.00000;          44.00000;"BD";          20.00000;           0.00000;          11.00000;"A5483";"RETIRA CLIENTE";"PINTURERIA DEL SUR LIMITADA";"";"SAN MARTIN NRO. 117 LOCAL 105";"TEMUCO";"FPN";"IMPRIMANTE BASE INCOLORA 4 GALONES";"0005";"003";"01";"";         140.00000;          35.00000;1;"PCA908BASIN06";"";"";"";
      515706.00000;"NVV";"0000425811";"76587287-1";"";"004";"11/09/2025";"25/09/2025";"$";"N";"";"25/09/2025";"";       16890.00000;           1.00000;      135120.00000;"11/09/2025";"PSV";"SI";0;"00001";"25/09/2025";"004";"006";"37";"PCA926BLAN001";"GL";"";     1652815.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"";"DOCTOR GARRIGO 760 - PUREN";"COMERCIALIZADORA SPICHIGER CENTERGIANI";"";"doctor garrigo 760";"PUREN";"FPN";"OLEO BRILLANTE BLANCO GL.";"0002";"003";"01";"";         127.00000;         127.00000;1;"PCA926BLAN001";"";"";"";
      516874.00000;"NVV";"0000425902";"76656601-4";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";       79000.00000;           1.00000;      474000.00000;"24/09/2025";"BGB";"SI";0;"00001";"06/10/2025";"004";"006";"37";"PCA108R500506";"GL";"";     1656807.00000;"";          24.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"3319";"RUTA S30 07379 TEMUCO A LABRANZA KM 7.5";"JBL COMERCIAL EIRL";"";"CAMINO TEMUCO-LABRANZA KM7.5";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO AZUL RAL 5005 4 GALONES.";"0002";"003";"";"";           4.00000;           1.00000;0;"PCA108R500506";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4500.00000;           1.00000;       27000.00000;"24/09/2025";"PSV";"SI";0;"00001";"06/10/2025";"004";"006";"37";"PCA106BANAT02";"GL";"";     1657073.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"BARNIZ MARINO NATURAL 1/4";"";"003";"01";"";          53.50000;         214.00000;1;"PCA106BANAT02";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        3900.00000;           1.00000;       23400.00000;"24/09/2025";"PSV";"SI";0;"00002";"06/10/2025";"004";"006";"37";"PCA960COPPBL2";"GL";"";     1657074.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"ESMALTE AL AGUA COPPER 960 BLANCO 1/4.";"0001";"003";"";"";          17.75000;          71.00000;0;"PCA960COPPBL2";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4190.00000;           1.00000;       25140.00000;"24/09/2025";"PSV";"SI";0;"00003";"06/10/2025";"004";"006";"37";"PCA960ECOPNE2";"GL";"";     1657075.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"ESMALTE AL AGUA COPPER 960 NEGRO 1/4.";"0001";"003";"";"";          20.50000;          82.00000;0;"PCA960ECOPNE2";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        5100.00000;           1.00000;       30600.00000;"24/09/2025";"PSV";"SI";0;"00004";"06/10/2025";"004";"006";"37";"PCA922BLAN002";"GL";"";     1657076.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"ESMALTE SINTETICO BLANCO 1/4";"0002";"003";"01";"";          14.75000;          59.00000;0;"PCA922BLAN002";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        2740.00000;           1.00000;       16440.00000;"24/09/2025";"PSV";"SI";0;"00005";"06/10/2025";"004";"006";"37";"PCA901CONST04";"GL";"";     1657077.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"LATEX CONSTRUCCION BLANCO 1/4";"0001";"003";"";"";          30.50000;         122.00000;0;"PCA901CONST04";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4640.00000;           1.00000;       27840.00000;"24/09/2025";"PSV";"SI";0;"00006";"06/10/2025";"004";"006";"37";"PCA926BLAN002";"GL";"";     1657078.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"OLEO BRILLANTE BLANCO 1/4";"0002";"003";"01";"";          34.00000;         136.00000;1;"PCA926BLAN002";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4640.00000;           1.00000;       27840.00000;"24/09/2025";"PSV";"SI";0;"00007";"06/10/2025";"004";"006";"37";"PCA926NEGRO02";"GL";"";     1657079.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"OLEO BRILLANTE NEGRO 1/4";"0002";"003";"01";"";           8.50000;          34.00000;0;"PCA926NEGRO02";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        6390.00000;           1.00000;       76680.00000;"24/09/2025";"PSV";"SI";0;"00008";"06/10/2025";"004";"006";"37";"PCA103MADPLU2";"GL";"";     1657080.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"VITRIFICANTE DE MADERA VITROPLUS 1/4";"0002";"003";"01";"";          29.25000;         117.00000;0;"PCA103MADPLU2";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";       20910.00000;           1.00000;       20910.00000;"24/09/2025";"PSV";"SI";0;"00009";"06/10/2025";"004";"006";"37";"PCA900CONBL06";"GL";"";     1657081.00000;"";           4.00000;           0.00000;           0.00000;"BD";           1.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"LATEX CONSTRUCCION BLANCO 4 GALONES";"0001";"003";"";"";         304.00000;          76.00000;0;"PCA900CONBL06";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";       14310.00000;           1.00000;      114480.00000;"24/09/2025";"PSV";"SI";0;"00010";"06/10/2025";"004";"006";"37";"PCA106BANAT01";"GL";"";     1657082.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"BARNIZ MARINO NATURAL GL.";"";"003";"01";"";         320.00000;         320.00000;1;"PCA106BANAT01";"";"";"";
      516972.00000;"NVV";"0000425915";"76883217-K";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        7190.00000;           1.00000;       28760.00000;"24/09/2025";"PSV";"SI";0;"00011";"06/10/2025";"004";"006";"37";"PCA901CONST01";"GL";"";     1657083.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"";"GENERAL MACKENA 477 LOCAL 102 - TEMUCO";"FERRETERIA NOVESURT LIMITADA";"";"GENERAL MACKENA 477 LOCAL 102";"TEMUCO";"FPN";"LATEX CONSTRUCTOR BLANCO GL.";"0001";"003";"";"";         109.00000;         109.00000;0;"PCA901CONST01";"";"";"";
      516835.00000;"NVV";"0000425901";"76924997-4";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";       20000.00000;           1.00000;      800000.00000;"24/09/2025";"PSV";"SI";0;"00001";"06/10/2025";"004";"006";"37";"PCA900CONBL06";"GL";"";     1656703.00000;"";         160.00000;           0.00000;           0.00000;"BD";          40.00000;           0.00000;           0.00000;"";"ANTIFIL 0100 - TEMUCO";"LAWAL SPA";"";"Antifil 0100 Temuco";"TEMUCO";"FPN";"LATEX CONSTRUCCION BLANCO 4 GALONES";"0001";"003";"";"";         304.00000;          76.00000;0;"PCA900CONBL06";"";"";"";
      516835.00000;"NVV";"0000425901";"76924997-4";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";       34680.00000;           1.00000;      173400.00000;"24/09/2025";"PSV";"SI";0;"00002";"06/10/2025";"004";"006";"37";"PCA925COBLA06";"GL";"";     1656704.00000;"";          20.00000;           0.00000;           0.00000;"BD";           5.00000;           0.00000;           0.00000;"";"ANTIFIL 0100 - TEMUCO";"LAWAL SPA";"";"Antifil 0100 Temuco";"TEMUCO";"FPN";"ESMALTE AL AGUA CONSTRUCCION BLANCO 4 GALONES";"0001";"003";"";"";         488.00000;         122.00000;1;"PCA925COBLA06";"";"";"";
      516993.00000;"NVV";"0000425916";"77258639-6";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        3900.00000;           1.00000;       23400.00000;"24/09/2025";"PSV";"SI";0;"00001";"06/10/2025";"004";"006";"37";"PCA960COPPBL2";"GL";"";     1657139.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"COILACO 836 - IMPERIAL";"COMERCIAL Y AGRICOLA FARMA LTDA";"";"colilaco 836";"NUEVA IMPERIAL";"FPN";"ESMALTE AL AGUA COPPER 960 BLANCO 1/4.";"0001";"003";"";"";          17.75000;          71.00000;0;"PCA960COPPBL2";"";"";"";
      516993.00000;"NVV";"0000425916";"77258639-6";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        5800.00000;           1.00000;       34800.00000;"24/09/2025";"PSV";"SI";0;"00002";"06/10/2025";"004";"006";"37";"PCA108NEGRO02";"GL";"";     1657140.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"COILACO 836 - IMPERIAL";"COMERCIAL Y AGRICOLA FARMA LTDA";"";"colilaco 836";"NUEVA IMPERIAL";"FPN";"ESMALTE ANTICORROSIVO NEGRO 1/4";"0002";"003";"01";"";         128.50000;         366.00000;1;"PCA108NEGRO02";"";"";"";
      516993.00000;"NVV";"0000425916";"77258639-6";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4640.00000;           1.00000;       27840.00000;"24/09/2025";"PSV";"SI";0;"00003";"06/10/2025";"004";"006";"37";"PCA926BLAN002";"GL";"";     1657141.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"COILACO 836 - IMPERIAL";"COMERCIAL Y AGRICOLA FARMA LTDA";"";"colilaco 836";"NUEVA IMPERIAL";"FPN";"OLEO BRILLANTE BLANCO 1/4";"0002";"003";"01";"";          34.00000;         136.00000;1;"PCA926BLAN002";"";"";"";
      516993.00000;"NVV";"0000425916";"77258639-6";"";"004";"24/09/2025";"06/10/2025";"$";"N";"";"06/10/2025";"";        4640.00000;           1.00000;       27840.00000;"24/09/2025";"PSV";"SI";0;"00004";"06/10/2025";"004";"006";"37";"PCA926NEGRO02";"GL";"";     1657142.00000;"";           1.50000;           0.00000;           0.00000;"04";           6.00000;           0.00000;           0.00000;"";"COILACO 836 - IMPERIAL";"COMERCIAL Y AGRICOLA FARMA LTDA";"";"colilaco 836";"NUEVA IMPERIAL";"FPN";"OLEO BRILLANTE NEGRO 1/4";"0002";"003";"01";"";           8.50000;          34.00000;0;"PCA926NEGRO02";"";"";"";
      516309.00000;"NVV";"0000425860";"77280432-6";"";"004";"17/09/2025";"01/10/2025";"$";"N";"";"01/10/2025";"";        4430.00000;           1.00000;       53160.00000;"17/09/2025";"BGB";"SI";0;"00008";"01/10/2025";"004";"006";"37";"PCA910BLANC02";"GL";"";     1655018.00000;"";           3.00000;           0.00000;           1.50000;"04";          12.00000;           0.00000;           6.00000;"2085";"RETIRA CLIENTE";"FERRETERIA ARTURO PRAT SPA";"";"LAS AGUILAS 036";"TEMUCO";"FPN";"OLEO OPACO BLANCO 1/4 GL";"0002";"003";"01";"";           9.75000;          39.00000;0;"PCA910BLANC02";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4370.00000;           1.00000;       52440.00000;"16/09/2025";"PSV";"SI";0;"00001";"30/09/2025";"004";"006";"37";"PCA106NEGRO02";"GL";"";     1654399.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ANTICORROISIVO ESTRUCTURAL NEGRO 1/4";"0002";"003";"01";"";          47.25000;         159.00000;1;"PCA106NEGRO02";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4370.00000;           1.00000;       52440.00000;"16/09/2025";"PSV";"SI";0;"00002";"30/09/2025";"004";"006";"37";"PCA106GRIS002";"GL";"";     1654400.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ANTICORROSIVO ESTRUCTURAL GRIS 1/4";"0002";"003";"01";"";          16.75000;          67.00000;1;"PCA106GRIS002";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4500.00000;           1.00000;       54000.00000;"16/09/2025";"PSV";"SI";0;"00003";"30/09/2025";"004";"006";"37";"PCA106BAALER2";"GL";"";     1654401.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"BARNIZ MARINO ALERCE 1/4";"";"003";"01";"";          11.50000;          46.00000;0;"PCA106BAALER2";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4500.00000;           1.00000;       54000.00000;"16/09/2025";"PSV";"SI";0;"00004";"30/09/2025";"004";"006";"37";"PCA106BAMAPL2";"GL";"";     1654402.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"BARNIZ MARINO MAPLE 1/4";"";"003";"01";"";          13.50000;          54.00000;0;"PCA106BAMAPL2";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4500.00000;           1.00000;       54000.00000;"16/09/2025";"PSV";"SI";0;"00005";"30/09/2025";"004";"006";"37";"PCA106BANAT02";"GL";"";     1654403.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"BARNIZ MARINO NATURAL 1/4";"";"003";"01";"";          53.50000;         214.00000;1;"PCA106BANAT02";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        4190.00000;           1.00000;       50280.00000;"16/09/2025";"PSV";"SI";0;"00006";"30/09/2025";"004";"006";"37";"PCA960ECOPGA2";"GL";"";     1654404.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ESMALTE AGUA COPPER 960 GLACIAR AUSTRAL 1/4 GL";"0001";"003";"";"";          11.00000;          44.00000;0;"PCA960ECOPGA2";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";        5100.00000;           1.00000;       61200.00000;"16/09/2025";"PSV";"SI";0;"00007";"30/09/2025";"004";"006";"37";"PCA922NEGRO02";"GL";"";     1654405.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ESMALTE SINTETICO NEGRO 1/4";"0002";"003";"01";"";          10.75000;          43.00000;0;"PCA922NEGRO02";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       14490.00000;           1.00000;      115920.00000;"16/09/2025";"PSV";"SI";0;"00008";"30/09/2025";"004";"006";"37";"PCA106NEGR001";"GL";"";     1654406.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ANTICORROSIVO ESTRUCTURAL NEGRO GL.";"0002";"003";"01";"";         101.00000;         101.00000;1;"PCA106NEGR001";"";"";"";
      516133.00000;"NVV";"0000425851";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       14310.00000;           1.00000;      114480.00000;"16/09/2025";"PSV";"SI";0;"00009";"30/09/2025";"004";"006";"37";"PCA106BAMAPL1";"GL";"";     1654407.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"BARNIZ MARINO MAPLE GL";"0002";"003";"01";"";          85.00000;          85.00000;0;"PCA106BAMAPL1";"";"";"";
      516134.00000;"NVV";"0000425852";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       14310.00000;           1.00000;      171720.00000;"16/09/2025";"PSV";"SI";0;"00001";"30/09/2025";"004";"006";"37";"PCA106BANAT01";"GL";"";     1654408.00000;"";          12.00000;           0.00000;           0.00000;"GL";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"BARNIZ MARINO NATURAL GL.";"";"003";"01";"";         320.00000;         320.00000;1;"PCA106BANAT01";"";"";"";
      516134.00000;"NVV";"0000425852";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       14640.00000;           1.00000;      117120.00000;"16/09/2025";"PSV";"SI";0;"00002";"30/09/2025";"004";"006";"37";"PCA960ECOPGA1";"GL";"";     1654409.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ESMALTE AL AGUA COPPER C/COBRE 960 GLACIAR AUSTRAL";"0001";"003";"";"";          59.00000;          59.00000;0;"PCA960ECOPGA1";"";"";"";
      516134.00000;"NVV";"0000425852";"77691044-9";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       19500.00000;           1.00000;      234000.00000;"16/09/2025";"PSV";"SI";0;"00003";"30/09/2025";"004";"006";"37";"PCA922BLAN001";"GL";"";     1654410.00000;"";          12.00000;           0.00000;           0.00000;"GL";          12.00000;           0.00000;           0.00000;"036-70";"AV. PEDRO AGUIRRE CERDA 536 MELIPEUCO";"REDMAT SPA";"";"Av. José Alcalde Delano 10.545 oficina 301";"SANTIAGO";"FPN";"ESMALTE SINTETICO BLANCO GL.";"0002";"003";"01";"";          77.99900;          77.99900;1;"PCA922BLAN001";"";"";"";
